name;url;occupation;estate;lan;kommun;wikidata_id;person_id
Lennart Fritiof Munck af Fulkila;/wiki/Lennart_Fritiof_Munck_af_Fulkila;;nobility;;;;i-FGXsDXPGYxh7QuVwHKESrf
Rudolf Waldemar Munsterhjelm;/wiki/Rudolf_Waldemar_Munsterhjelm;;nobility;;;;i-M1dRDrHkNpb4p39e5pVUGD
Johannes Wilhelm von Nandelstadh;/wiki/Johannes_Wilhelm_von_Nandelstadh;;nobility;;;;i-PekxKWsZ4bgFrbFj9LrEem
Matts von Nandelstadh;/wiki/Matts_von_Nandelstadh;;nobility;;;;i-DJayEMtESDA9vaivmbihCb
Erik Nordenskiöld;/wiki/Erik_Nordenski%C3%B6ld;;nobility;;;;i-EzXoZ2awDLVNmEs6w7GpNj
Johan Robert Hugo Nordenswan;/wiki/Johan_Robert_Hugo_Nordenswan;;nobility;;;;i-VN2FCbotgRvTpDEDEy7Djt
Alfred Norrmén;/wiki/Alfred_Norrm%C3%A9n;;nobility;;;;i-LcYSLrozY9sdA2Hktjosng
Max Oker-Blom;/wiki/Max_Oker-Blom;;nobility;;;;i-9dEtecWrB9KpuBkeP6YcXk
Hjalmar Oker-Blom;/wiki/Hjalmar_Oker-Blom;;nobility;;;;i-EmUBxcMYc8BmU1uL3QdD4q
K. E. Palmén;/wiki/K._E._Palm%C3%A9n;;nobility;;;;i-BtZVosHd2uL9vUhLKvDuFK
Wilhelm Pipping;/wiki/Wilhelm_Pipping;;nobility;;;;i-9h6okN8c4Eaw2Pw3PKzSBY
Arthur Pippingsköld;/wiki/Arthur_Pippingsk%C3%B6ld;;nobility;;;;i-NWfTGCDhbu3vNXABaUGgJX
Lars Knut Prytz;/wiki/Lars_Knut_Prytz;;nobility;;;;i-6wx4tZs3L9ZDfftTDUg18n
Jost Wilhelm Hugo von Qvanten;/wiki/Jost_Wilhelm_Hugo_von_Qvanten;;nobility;;;;i-XBaXvYuZryRzUve3CsdBVd
August Ramsay;/wiki/August_Ramsay;;nobility;;;Q6163504;i-2a1jEQVQLMgg8WcCkNCz31
Edvard Alexander Ramsay;/wiki/Edvard_Alexander_Ramsay;;nobility;;;;i-G4QdecQ6MsXD7WEhcFNK5v
Wilhelm Ramsay;/wiki/Wilhelm_Ramsay;;nobility;;;Q983185;i-65m2FMYgRq819LH5pjixSR
Ernst Viktor von Rehausen;/wiki/Ernst_Viktor_von_Rehausen;;nobility;;;;i-AMw8Mgy5XNirhXZx9dDqkZ
Thiodolf Rein;/wiki/Thiodolf_Rein;;nobility;;;;i-Atxa2Kx8Acoj72bWbshGTU
Eric von Rettig;/wiki/Eric_von_Rettig;;nobility;;;Q11858125;i-3PE5fKCuiGvgujS7hty5ea
Karl Hjalmar Rosenbröijer;/wiki/Karl_Hjalmar_Rosenbr%C3%B6ijer;;nobility;;;;i-PNmHnqPyRhVYDfz1Hy5FYA
Hugo Rosenlew;/wiki/Hugo_Rosenlew;;nobility;;;;i-2GtDchQB42K4xYbTq87cVq
Gösta August Sackleen;/wiki/G%C3%B6sta_August_Sackleen;;nobility;;;;i-AB24JHsfZmbjgiaW1jhHpr
Arvid Sanmark;/wiki/Arvid_Sanmark;;nobility;;;;i-F1sBJexePgLzems1trqV2A
Erik von Schantz;/wiki/Erik_von_Schantz;;nobility;;;;i-Vzv6jbLwXadCgi56dVyMEE
Berndt Gustaf Knut Björn Waldemar Schauman;/wiki/Berndt_Gustaf_Knut_Bj%C3%B6rn_Waldemar_Schauman;;nobility;;;;i-JRT7uq362xVDYXbB8aKrMc
Einar Ossian Schauman;/wiki/Einar_Ossian_Schauman;;nobility;;;;i-S154YmFsimHxrDU4mVt7UQ
Georg Schauman;/wiki/Georg_Schauman;;nobility;;;Q5479157;i-YRUSTMTKkQzsZr3qcQikQb
Waldemar Schauman;/wiki/Waldemar_Schauman;;nobility;;;Q4412255;i-QvmSKDnRAtXr4Y5xFUdyFL
Hjalmar Schildt;/wiki/Hjalmar_Schildt;;nobility;;;;i-KMybxddpRTDXE79ZmgAnee
Jalo Aatos Viini Wilhelm Schildt;/wiki/Aatos_Schildt;;nobility;;;;i-GxyUSUbDKFfdHNFMFDJVDn
Onni Schildt;/wiki/Onni_Schildt;;nobility;;;Q7094392;i-KEH715U4Y1bzNSfLtCZFuv
Osma Alfred Schildt;/wiki/Osma_Alfred_Schildt;;nobility;;;;i-Ksviw3T6GsJxfgx6Ggd119
Constantin Runo Georg von Schoultz;/wiki/Constantin_Runo_Georg_von_Schoultz;;nobility;;;;i-5UumNNakiL8LoP3LGakghw
Oskar von Schoultz;/wiki/Oskar_von_Schoultz;;nobility;;;;i-SdgbXNAKksp7Y4D1ExsyJV
Carl Rudolf Christer Schulman;/wiki/Carl_Rudolf_Christer_Schulman;;nobility;;;;i-BKn5P8moHXW7NGJY13Xq5b
Hugo Schulman;/wiki/Hugo_Schulman;;nobility;;;;i-SUa2EAYaUVdKXx1Hip3kos
Otto Karl Hjalmar Schulman;/wiki/Otto_Karl_Hjalmar_Schulman;;nobility;;;;i-Jw2DmFYzCwcZKdAPeUKz7t
Arvid Michael af Schultén;/wiki/Arvid_Michael_af_Schult%C3%A9n;;nobility;;;;i-YBDQhZHegxy7S5wNs9ya1e
J. G. von Schrowe;/wiki/J._G._von_Schrowe;;nobility;;;;i-Aw4gJLPj64MCzSUx8SpjWN
Hjalmar Frithiof Segercrantz;/wiki/Hjalmar_Frithiof_Segercrantz;;nobility;;;;i-DZJtkrPfWZvk4Ap77q2uxp
Johan Viktor Segerstråle;/wiki/Johan_Viktor_Segerstr%C3%A5le;;nobility;;;;i-3Lihrx5B9cVVqhbadcPAMV
Gustaf Adolf Silfverhjelm;/wiki/Gustaf_Adolf_Silfverhjelm;;nobility;;;;i-DeNANhJFvif9NVw93xfYiN
Ernst Silfverhjelm;/wiki/Ernst_Silfverhjelm;;nobility;;;;i-FDszLxa7n18J7pGWoaPo61
Johan Axel Erik Silfverhjelm;/wiki/Johan_Axel_Erik_Silfverhjelm;;nobility;;;;i-VCpCJj71NdM9emY6TEMzXG
Anders Henrik Snellman;/wiki/Anders_Henrik_Snellman;;nobility;;;;i-W8Db684k5G37wqhA7J42ay
Johan Ludvig Snellman;/wiki/Johan_Ludvig_Snellman;;nobility;;;;i-95QdUoEJ7M1gg4Cy6d3QMx
Axel Johan Alfons Spåre;/wiki/Axel_Johan_Alfons_Sp%C3%A5re;;nobility;;;;i-KJPD38Pv4xHNi9xwhTpE6v
Maximilian Spåre;/wiki/Maximilian_Sp%C3%A5re;;nobility;;;;i-BgDmVff4RSeFszcVttKU7T
Carl August Standertskjöld;/wiki/Carl_August_Standertskj%C3%B6ld_(1855%E2%80%931935);;nobility;;;;i-Au3rrHPYjxqFxpM5yc49pc
Henrik Carl Gustaf August Standertskjöld;/wiki/Henrik_Carl_Gustaf_August_Standertskj%C3%B6ld;;nobility;;;;i-2xD73P53y2xgGBX4mgMEoj
Waldemar Stjerncreutz;/wiki/Waldemar_Stjerncreutz;;nobility;;;;i-WfUQPfBkC1vMdzuPBj75qe
Wilhelm Stjernschantz;/wiki/Wilhelm_Stjernschantz;;nobility;;;;i-CVDaphfMZ6gK7wkELrJyYe
Fredrik Stjernvall;/wiki/Fredrik_Stjernvall_(senaattori);senaattori;nobility;;;;i-KuRhzNsx46gnkh5bRQzgZF
Henrik Ludvig Alfred Stjernvall;/wiki/Henrik_Ludvig_Alfred_Stjernvall;;nobility;;;;i-XSfL81tGKVdgNb1sbowcRU
Julius Stjernvall;/wiki/Julius_Stjernvall;;nobility;;;Q17383994;i-VZBCP48WcB68XodCJB2hkH
P. E. Svinhufvud;/wiki/P._E._Svinhufvud;;nobility;;;;i-51zRZGqytYdTUQd2T7oRuC
Johan Reinhold Taube;/wiki/Johan_Reinhold_Taube_nuorempi;;nobility;;;;i-WDfrjo9XSDsQ5CApS6Kfxb
Hjalmar Edvard Tawast;/wiki/Hjalmar_Edvard_Tawast;;nobility;;;;i-Gs6f3qia8y8TrjE6nzWpMi
Eynar Thesleff;/wiki/Eynar_Thesleff;;nobility;;;;i-TarLwptG7R8SF5pg2iR5pV
Rolf Thesleff;/wiki/Rolf_Thesleff;;nobility;;;Q18814960;i-SzVBBvxt1aGJ6jks8D2Q5W
Viktor Nikolai Julius Thesleff;/wiki/Viktor_Nikolai_Julius_Thesleff;;nobility;;;;i-5Kur5pRwoDYFaCowM5g3qa
Axel Fredrik Tigerstedt;/wiki/Axel_Fredrik_Tigerstedt;;nobility;;;;i-32w487iUhzdyQvB8GvE88D
Edvard Tigerstedt;/wiki/Edvard_Tigerstedt;;nobility;;;;i-NPH1o1xeorDHN3soPCbMv8
James Mauritz Tigerstedt;/wiki/James_Mauritz_Tigerstedt;;nobility;;;;i-4AGuGd38hf4KespK8MYj27
Robert Tigerstedt;/wiki/Robert_Tigerstedt;;nobility;;;Q553859;i-SSeEffZt43Kvtrd9Cx5n3r
Theodor Tigerstedt;/wiki/Theodor_Tigerstedt;;nobility;;;;i-TR13JsM23E7ipXqPtPdrJn
Eric von Troil;/wiki/Eric_von_Troil;;nobility;;;;i-FTpJmcFyji4ABCWHY7yDso
Walter Werner Axel von Troil;/wiki/Walter_Werner_Axel_von_Troil;;nobility;;;;i-WDz4vEw2eWZxfr4fnr3ev8
Adolf Törngren;/wiki/Adolf_T%C3%B6rngren_(nuorempi);;nobility;;;;i-XX58iVNbTSnEH8rizgTM7j
Alarik Uggla;/wiki/Alarik_Uggla;;nobility;;;;i-YJNjrPygwHeDZiSj5b39fG
John Rafael Uggla;/wiki/John_Rafael_Uggla;;nobility;;;;i-Dz5hAwJyDWqRCY5HYongt
N. R. af Ursin;/wiki/N._R._af_Ursin;;nobility;;;;i-9cNGjk8nmAZ5wckaFxZGFJ
Hugo Johan Wilhelm Wadenstjerna;/wiki/Hugo_Johan_Wilhelm_Wadenstjerna;;nobility;;;;i-BQTtemhRFxri8bkWA15fpW
Ivar August Wahren;/wiki/Ivar_August_Wahren;;nobility;;;;i-NqCyztYxbvpx95V4SwQ6nX
Axel Wallensköld;/wiki/Axel_Wallensk%C3%B6ld;;nobility;;;;i-8eiri4PHVg6DyL9rvPpUig
Björn Rudolf Wasastjerna;/wiki/Bj%C3%B6rn_Rudolf_Wasastjerna;;nobility;;;;i-7SQ3hodNG3Z6hKJE5kVA7k
Evert Viktor Wasastjerna;/wiki/Evert_Viktor_Wasastjerna;;nobility;;;;i-Kb8kygLcTxaqvRSfa3xqV4
Karl Oskar Wasastjerna;/wiki/Karl_Oskar_Wasastjerna;;nobility;;;;i-8QS8NxWXnYbGNGay7eWUi3
Uno Alfons Wasastjerna;/wiki/Uno_Alfons_Wasastjerna;;nobility;;;;i-Coo61MAWDWCSEhiPZdqNyd
Axel Leonard von Weissenberg;/wiki/Axel_Leonard_von_Weissenberg;;nobility;;;;i-FcnE7JqpsivtwiXQm29xQS
Ernst von Wendt;/wiki/Ernst_von_Wendt;;nobility;;;;i-RyyZbpWVhzYMm59x53dQgk
Georg von Wendt;/wiki/Georg_von_Wendt;;nobility;;;Q6235673;i-KaGZSH7hSfwSGkfQgkLx9d
Erik Adolf von Willebrand;/wiki/Erik_Adolf_von_Willebrand;;nobility;;;Q921355;i-GR25tN5vpHqsQL2THp5BzR
Georg von Willebrand;/wiki/Georg_von_Willebrand;;nobility;;;;i-F2TqnhZABMnKRLA6m3Wt9s
Herman Viktor von Willebrand;/wiki/Herman_Viktor_von_Willebrand;;nobility;;;;i-9dg76NYKpBg8v4pLegJS4u
Karl Reinhold von Willebrand;/wiki/Karl_Reinhold_von_Willebrand;;nobility;;;;i-WSpBHvAdJZSHPeYBmp446w
Reinhold Felix von Willebrand;/wiki/Reinhold_Felix_von_Willebrand;;nobility;;;;i-GtNusg1wv3P4Wstjqet9bS
Reinhold Robert von Willebrand;/wiki/Reinhold_Robert_von_Willebrand;;nobility;;;;i-P2TB7uqML45WSXmGGyBpbS
Frans Gustaf von Winther;/wiki/Frans_Gustaf_von_Winther;;nobility;;;;i-6VyAJEjFPGqiGUkstGADAg
August Henrik Uno Wrede;/wiki/August_Henrik_Uno_Wrede;;nobility;;;;i-5EWQY4MzankacfQX5u2dhf
Carl Ernst Wrede;/wiki/Carl_Ernst_Wrede;;nobility;;;;i-HgqPynBUu2U3dYH95SV9vJ
Carolus Wrede;/wiki/Carolus_Wrede;;nobility;;;Q17384883;i-ETQzEcgbBi4s4RJ7ZnfAwr
Otto Wrede;/wiki/Otto_Wrede;;nobility;;;Q7109889;i-GC4iKVSUKy4zqrxEso8fJC
R. A. Wrede;/wiki/R._A._Wrede;;nobility;;;;i-2hD21qWp9K67tPki4xh6zX
Ferdinand von Wright;/wiki/Ferdinand_von_Wright_(poliitikko);poliitikko;nobility;;;;i-G57bpc4f6Fu1svLLXDpNcx
Viktor Julius von Wright;/wiki/Viktor_Julius_von_Wright;;nobility;;;;i-BtyTqDgYHyDR8B3iubyn6A
Georg Herman August Wärnhjelm;/wiki/Georg_Herman_August_W%C3%A4rnhjelm;;nobility;;;;i-6brmcd3QS7d2LaCGMdAQFt
Yrjö Koskinen Yrjö-Koskinen;/wiki/Yrj%C3%B6_Koskinen_Yrj%C3%B6-Koskinen;;nobility;;;;i-8E6upeFa6s7X6k7Za6dQbj
Axel Theodor Örnhjelm;/wiki/Axel_Theodor_%C3%96rnhjelm;;nobility;;;;i-G4NdDEqVRioq48p7EQbaeR
Pekka Ahmavaara;/wiki/Pekka_Ahmavaara;puhemies;peasants;;Ii;Q16158900;i-GT6FgM35BjNdFMXCWWyyuA
Juho Erkki Antila;/wiki/Juho_Erkki_Antila;;peasants;;Ilmajoki;Q11867560;i-VUMq2T9TJQkqeXhFKWWYC2
Pekka Anttonen;/wiki/Pekka_Anttonen;;peasants;;Viipurin maalaiskunta;;i-XGPXP8D7JvJUuYaL7474G4
Juho Astala;/wiki/Juho_Astala;;peasants;;Urjala;Q11867558;i-NhJsA3ABbAMLYTMuFqgSpb
Hjalmar Gabriel Brander;/wiki/H._G._Paloheimo;;peasants;;Loppi;;i-2kQwUtoHSwnYeLTXmLck8r
Georg Edgar Candelin;/wiki/Georg_Edgar_Candelin;;peasants;;Pohja;;i-8jPmu3fvHohUUCeSGkkbXB
Jonas Castrén;/wiki/Jonas_Castr%C3%A9n;;peasants;;Helsinki;;i-5usRxb8stk7Y8Qfk8UTRrM
Kaarlo Ekberg;/wiki/Kaarlo_Ekberg;;peasants;;Rautalampi;;i-TRJUkgdtqj8YafcHWiunC8
Gustaf Viktor Eklund;/wiki/Gustaf_Viktor_Eklund;;peasants;;Kirkkonummi;;i-UuNpejz63DNoacNWFAFjXE
Elias August Ekman-Isotalo;/wiki/Elias_August_Tunkelo;;peasants;;Längelmäki;;i-RuWjhvcLonqckZ5vuFTfDf
August Fellman;/wiki/August_Fellman;;peasants;;Hollola;;i-761jFp8QFs1K22nsTyPrT4
Adolf Halinen;/wiki/Adolf_Halinen;;peasants;;Jyväskylän maalaiskunta;;i-HfWfActQe9KZ2kYVzhw5Bm
Antti Halonen;/wiki/Antti_Halonen_(valtiopäivämies);;peasants;;Puolanka;;i-6w8r6hg5F7TLkSZb8KcURb
Samuel Heiskanen;/wiki/Samuel_Heiskanen;;peasants;;Iisalmen maalaiskunta;;i-JZswQyxJgdrC7mcS7qxnaV
Juho Fredrik Horelli;/wiki/Juho_Fredrik_Horelli;;peasants;;Kokemäki;;i-FLU4GzhfjqaiKp3BXLwdWL
Nestor Huoponen;/wiki/Nestor_Huoponen;;peasants;;Kirvu;;i-HAkXw2e7ETu7AUjeewEWfr
Aksel Hynninen;/wiki/Aksel_Hynninen;;peasants;;Joroinen;;i-NVSSVqMqZbW5m9b6RM76L8
Kalle Häkkinen;/wiki/Kalle_H%C3%A4kkinen;;peasants;;Ruovesi;;i-JMERSMLZ7UMBiKnphukX7U
Matti Ikonen;/wiki/Matti_Ikonen;;peasants;;Kangasniemi;;i-KvfDtT3CDx7CE8XmxRCDRi
Kaarlo Juhana Inberg;/wiki/Kaarlo_Juhana_Inberg;;peasants;;Ahlainen;;i-G6iwQxbYxHRYyueS8LfTsP
Juho Jormakka;/wiki/Juho_Jormakka;;peasants;;Sortavalan maalaiskunta;;i-Po86c6SzZBrRp2cXNt7vbS
Juho Herman Jurva;/wiki/Juho_Herman_Jurva;;peasants;;Ylitornio;;i-WKYZS9w7YwXk2iBPTNxqW8
Antti Kaasalainen;/wiki/Antti_Kaasalainen;;peasants;;Pyhäjärvi;Q26270041;i-VzA3Y3NQhrZkNndvb42d9
Kyösti Kallio;/wiki/Ky%C3%B6sti_Kallio;;peasants;;Nivala;;i-BAA6DXrSNMcvsehisGYrrM
Kustaa Vilhelm Karhu;/wiki/Kustaa_Vilhelm_Karhu;;peasants;;Mäntyharju;;i-4kXkdxF3rVbxcCs8VoMdhA
Karl Julian Karlsson;/wiki/Karl_Julian_Karlsson;;peasants;;Finström;Q11870138;i-2VUbjQp4iwPVbhLEqfvijy
Urbanus Koistinen;/wiki/Urbanus_Koistinen;;peasants;;Nilsiä;;i-P1yFwRyuDa5Fsq2kN6tcBh
Aleksanteri Koivisto;/wiki/Aleksanteri_Koivisto;;peasants;;Kuortane;Q17381729;i-DmWg6kaxRcVGDxey3HZmMC
Aleksi Korvenranta;/wiki/Aleksi_Korvenranta;;peasants;;Sysmä;;i-CUH1897dUXkF8BmavDD7AX
William Koskelin;/wiki/William_Koskelin;;peasants;;Saarijärvi;Q17381816;i-VprBVce4soGLYgngLSjo1p
Martti Kykkling;/wiki/Martti_Kykkling;;peasants;;Virolahti;Q11881306;i-Wmc4io5AhKpixJuNytdtVe
Oskari Laine;/wiki/Oskari_Laine;;peasants;;Mäntsälä;Q17382045;i-A3iNU74qwgCMgUUvCNEK5W
Pekka Leppänen;/wiki/Pekka_Lepp%C3%A4nen_(nuorsuomalainen_poliitikko);;peasants;;Ilomantsi;;i-YakdGNJeLBHm2ViyB8fUpr
Kalle Myllylä;/wiki/Kalle_Myllyl%C3%A4;;peasants;;Kalajoki;;i-PKPe2Nyabt6ctrsa6d5cFL
Juho Mynttinen;/wiki/Juho_Mynttinen;;peasants;;Iitti;Q17382509;i-9DtdC6x5pi2pfrUoXBHv3k
Oskar Nissinen;/wiki/Oskar_Nissinen;;peasants;;Sortavalan maalaiskunta;Q18633458;i-H5j7JEfNpcffScykfd1hcQ
Oskar Nix;/wiki/Oskar_Nix;;peasants;;Närpiö;;i-7sNfEShKSv93FkVwjokJFc
Jakob Näs;/wiki/Jakob_N%C3%A4s;;peasants;;Munsala;;i-4EJpVLBVq7qJcHfe9xgeMh
Kaarle Ojanen;/wiki/Kaarle_Ojanen_(valtiopäivämies);;peasants;;Nummi;;i-2znNEpx3EbGDV1yemS6Ho9
Georg Wilhelm Paunonen;/wiki/Georg_Wilhelm_Paunonen;;peasants;;Juva;;i-VKbGtZyZXWpUPkoMXnexMm
Erkki Peltonen;/wiki/Erkki_Peltonen;;peasants;;Nurmes;Q17382895;i-3dVVhxTjBDNPtjwMKrwZ4S
Pekka Pennanen;/wiki/Pekka_Pennanen;;peasants;;Kesälahti;Q6040815;i-JeJUuLsx1ADgfUq4qMkAyZ
Otto Pesonen;/wiki/Otto_Pesonen;;peasants;;Heinävesi;Q26270051;i-NHKgqZ5VCJGJQMeRSrTD6B
Juho Pietiläinen;/wiki/Juho_Pietil%C3%A4inen;;peasants;;Perniö;;i-Fnc3xqQ6Yw1weZo5vTRsDX
Kaarle Prusi;/wiki/Kaarle_Prusi;;peasants;;Tyrvää;;i-A22VbgnxUPudCU4PsdfXhZ
Arno Reuter;/wiki/Arno_Reuter;;peasants;;Turku;;i-Sfn4EsStf31pPRaBmW4Hw5
Tahvo Riihelä;/wiki/Tahvo_Riihel%C3%A4;;peasants;;Luumäki;;i-WqgsxWePjro1Bvm87VExid
Juho Riipinen;/wiki/Juho_Riipinen;;peasants;;Mikkelin maalaiskunta;;i-JZaNWk9mXgapfbJ3qZXW6E
Brynolf Roiha;/wiki/Brynolf_Roiha;;peasants;;Parikkala;;i-17htpZDs17EUXFq4uXyrgb
Juhana Emil Sandelius;/wiki/Juhana_Emil_Sandelius;;peasants;;Naantalin maalaiskunta;;i-VT8ViKQJT6VrXwypXJkshs
Pekka Siira;/wiki/Pekka_Siira;;peasants;;Tyrnävä;;i-DhkpMWMtWKDEBsxXhj35hc
Juho Anton Sjöblom;/wiki/Juho_Anton_S%C3%A4rkilahti;;peasants;;Taivassalo;;i-VwHReWhJrcC7zhFiznhRg5
Juho Snellman;/wiki/Juho_Snellman;;peasants;;Karttula;Q20254281;i-XkEFWENCgSbRNRHVF5Yyyb
Tuomas Suokas;/wiki/Tuomas_Suokas;;peasants;;Valkjärvi;;i-NRTTLGWR9xV953dyx3Cmix
Johan Oskar Terho;/wiki/Johan_Oskar_Terho;;peasants;;Vihti;;i-7pPnGhosJBATKgUE3yEKM6
Matti Tervaniemi;/wiki/Matti_Tervaniemi;;peasants;;Kittilä;Q11881716;i-F6idYyLQmoLSLW2mo8tU2b
Bror Axel Thulé;/wiki/Bror_Axel_Thul%C3%A9;;peasants;;Kangasala;;i-DzP2McJdARN1V89E93Ay4t
Juho Torppa;/wiki/Juho_Torppa;;peasants;;Veteli;Q17384313;i-8Nqw1ci2HJgHqGKyao4gz6
Juho Valmari;/wiki/Juho_Valmari;;peasants;;Kemin maalaiskunta;;i-LntY6DwLWnbrXMVX8nJS29
Uuno A. Varis;/wiki/Uuno_A._Varis;;peasants;;Polvijärvi;;i-7qwG4w9itd5BWSXBibBhxa
Kaarlo Warvikko;/wiki/Kaarlo_Warvikko;;peasants;;Karstula;Q17384817;i-4GpKxxaDYPL8zTYnJ5qrTa
Karl Johan Winter;/wiki/Karl_Johan_Winter;;peasants;;Jaakkima;;i-CfP1eF37sJ1qKcMK6SnTzr
Kaarle Wärri;/wiki/Kaarle_W%C3%A4rri;;peasants;;Pöytyä;;i-4VKJZeErGTDM8EF8mkdp7N
Robert Hermanson;/wiki/Robert_Hermanson;professori;priests;Arkkihiippakunta;;;i-SaCnJmAftzcnG2e8XYGcL9
Isak August Björklund;/wiki/Isak_August_Bj%C3%B6rklund;kirkkoherra;priests;Arkkihiippakunta;Ylikannus;;i-RE9ioS2PcNCNiD9EFU1fDJ
Edvard Hannula;/wiki/Edvard_Hannula;kirkkoherra;priests;Arkkihiippakunta;Naantali;Q11856605;i-D1FsfDBmNqCrFh66jtDHKq
Herman Snellman;/wiki/Herman_Snellman;kirkkoherra;priests;Arkkihiippakunta;Korpo;;i-2xbFzmJWLtL3VujRuxuuH6
Johan Alarik Roos;/wiki/Johan_Alarik_Roos;kirkkoherra;priests;Arkkihiippakunta;Sulva;;i-3Zr6LeVrErF9UF7ecwsP1e
Wilhelm Roos;/wiki/Wilhelm_Roos;kirkkoherra;priests;Arkkihiippakunta;Uusikaupunki;Q17383338;i-Y6h5zrKenZWNZ9m3mhTxdv
Peter Snellman;/wiki/Peter_Snellman;kirkkoherra;priests;Arkkihiippakunta;Uskela;;i-3KmZ2JW55We9zqnwrRNCgP
Ivar Nordlund;/wiki/Ivar_Nordlund;kappalainen;priests;Arkkihiippakunta;Närpiö;Q11865396;i-7nQwnFEu5Yk3kSApPefrFA
Ivar Markus Tallgren;/wiki/Ivar_Markus_Tallgren;kirkkoherra;priests;Arkkihiippakunta;Maaria;;i-5mrB9FPRsk5QE1MSMJGM5v
Karl August Schroderus;/wiki/Karl_August_Schroderus;kirkkoherra;priests;Arkkihiippakunta;Alavus;;i-8GeeAGsycDjjsoq9W6d6Tc
Teodor Natanael von Pfaler;/wiki/Teodor_Natanael_von_Pfaler;kappalainen;priests;Arkkihiippakunta;Turku;;i-XECbcSYaNcvb5x7iyCcZ7N
Gustaf Edvard Lybeck;/wiki/Gustaf_Edvard_Lybeck;kirkkoherra;priests;Arkkihiippakunta;Kauhajoki;;i-RYRLCW2s7dknqNzUos9PeB
Allan Serlachius;/wiki/Allan_Serlachius;professori;priests;Porvoon hiippakunta;;Q4357216;i-9oAGbXKxe5dgbbLMbJ63tk
Karl Oskar Fontell;/wiki/Karl_Oskar_Fontell;kappalainen;priests;Porvoon hiippakunta;Tampere;;i-58p2yq1prpUmoBHrSj7Haf
Arnold Melcher Berger;/wiki/Arnold_Melcher_Berger;kirkkoherra;priests;Porvoon hiippakunta;Uurainen;;i-6RRNWfsAtFAXWdUseP8L1A
Johan Abraham Maunu;/wiki/J._A._Maunu;lehtori;priests;Porvoon hiippakunta;Tampereen suomalainen reaalilyseo;;i-24MJDgsqqgCgQM9j64vDZY
Georg Gustaf Alexander Rosenqvist;/wiki/G._G._Rosenqvist;professori;priests;Porvoon hiippakunta;;;i-AadCTC2BzQJMamTxWgzfdo
Gustaf Adolf Heman;/wiki/G._A._Heman;kirkkoherra;priests;Porvoon hiippakunta;Jyväskylän maaseurakunta;;i-76wvRLqhqAr39bzB2aNLry
Johan Jakob Westerlund;/wiki/Johan_Jakob_Westerlund;kirkkoherra;priests;Porvoon hiippakunta;Hattula;;i-E4sJZkcvrMxBkmsiZoBAAh
Lauri Ingman;/wiki/Lauri_Ingman;yliopistonapulainen;priests;Porvoon hiippakunta;;Q440166;i-Ef7n2WRKmjh7HiBPqvKhX5
J. R. Danielson-Kalmari;/wiki/J._R._Danielson-Kalmari;professori;priests;Porvoon hiippakunta;;;i-LhNeaJMK2rPRdMfEm4W2yR
Juuso Hedberg;/wiki/Juuso_Hedberg;kirkkoherra;priests;Savonlinnan hiippakunta;Savonlinna-Sääminki;;i-FNPPwEod1e3taFV6aqGkL
Aleksander Auvinen;/wiki/Aleksander_Auvinen;kirkkoherra;priests;Savonlinnan hiippakunta;Impilahti;Q58072830;i-J6zP3X9ccdcPDSdoJRRzLX
Julius Immanuel Gummerus;/wiki/Julius_Immanuel_Gummerus;kirkkoherra;priests;Savonlinnan hiippakunta;Parikkala;;i-669G58xkbnpQCsVJmoyWfs
Alexander Gustaf Walle;/wiki/Alexander_Gustaf_Walle;kirkkoherra;priests;Savonlinnan hiippakunta;Uukuniemi;;i-Ay8y6qphUDYbXoFXQgQvgE
Josua Johansson;/wiki/Josua_Johansson;kirkkoherra;priests;Savonlinnan hiippakunta;Juuka;;i-29jAvqcdVSDmnMHm7GL7zd
Arthur Hjelt;/wiki/Arthur_Hjelt;professori;priests;Savonlinnan hiippakunta;;Q5807467;i-C9dmrUvwspHpLHXM6o1jJo
Ludvig Alexander Wennerström;/wiki/Ludvig_Alexander_Wennerstr%C3%B6m;kirkkoherra;priests;Savonlinnan hiippakunta;Kangasniemi;;i-2F6oVsrG3mDJDsy2mxCob7
Fredrik Hellman;/wiki/Fredrik_Hellman;kirkkoherra;priests;Savonlinnan hiippakunta;Juuka;;i-D6Mi4GWWJsTvqGyurVJi26
Johannes Schwartzberg;/wiki/Johannes_Schwartzberg;kirkkoherra;priests;Kuopion hiippakunta;Kuopio;;i-PUGEJH9kXtM6B1imKCMoex
Eljas Lönnrot;/wiki/Eljas_L%C3%B6nnrot_(pappi);kirkkoherra;priests;Kuopion hiippakunta;Alatornio;;i-VrYVhWgWmsDTenThaELYuL
Henrik Edvard Schroderus;/wiki/Henrik_Edvard_Rauramo;kirkkoherra;priests;Kuopion hiippakunta;Leppävirta;;i-KSodbRwY6NwA3H7C4ZjcDU
Eero Hyvärinen;/wiki/Eero_Hyv%C3%A4rinen_(rovasti);kirkkoherra;priests;Kuopion hiippakunta;Karttula;;i-GoAtGw3V5JQjMdAfdcsfof
Ernst Gustaf Palmén;/wiki/Ernst_Gustaf_Palm%C3%A9n;professori;priests;Kuopion hiippakunta;;;i-SUpmw56zMz2APdv8K23tDg
