name;url;occupation;estate;lan;kommun;wikidata_id;person_id
Karl Gustaf Brakel;/wiki/Karl_Gustaf_Brakel;;nobility;;;Q107978487;i-Co9zWb9dbmqdAqR9Ai1MMM
Reinhold Brix von Böningh;/wiki/Reinhold_Brix_von_B%C3%B6ningh;;nobility;;;;i-Xw1T5NcqeumcR7hAjDjZLF
Theodor Bruun;/wiki/Theodor_Bruun;;nobility;;;Q5588635;i-JvRBRuFE93TPrS9iwgT6va
Axel Fredrik Nikolaus Cedercreutz;/wiki/Axel_Fredrik_Nikolaus_Cedercreutz;;nobility;;;Q20251380;i-NDu3XB3xk3uT4c2LFvLbZz
Claes Leonard de la Chapelle;/wiki/Claes_Leonard_de_la_Chapelle;;nobility;;;Q102203709;i-Hfckxq71YhMkaNT4Y6ZYF7
Karl Viktor de la Chapelle;/wiki/Karl_Viktor_de_la_Chapelle;;nobility;;;Q104145188;i-8Aw9hmkGUr4yviJqVZp1KP
Gustaf Robert Alfred Charpentier;/wiki/Gustaf_Robert_Alfred_Charpentier;;nobility;;;Q23039688;i-QYn16ak5qeRq4d9Vrw4qd4
Georg Mauritz von Christierson;/wiki/Georg_Mauritz_von_Christierson;;nobility;;;Q107172256;i-5MPjVAbwqdX7wpyfj7xs8w
Alexander Cronhjelm;/wiki/Alexander_Cronhjelm;;nobility;;;Q65229155;i-MZjGSV6EaQrvUyQv5EbDi
Gabriel Anton Cronstedt;/wiki/Gabriel_Anton_Cronstedt;;nobility;;;Q4241668;i-HtHJenXjZuoKxjoyEuKrvm
Jean Cronstedt;/wiki/Johan_Frans_Andreas_Galindo;;nobility;;;Q11866580;i-C2YSDtx3p1JrB819QRiS7w
Alexander von Daehn;/wiki/Alexander_von_Daehn;;nobility;;;Q11850785;i-PNuNCbEDkNbdhUFXgRbJsz
Adolf Reinhold Viktor Ehrnrooth;/wiki/Adolf_Reinhold_Viktor_Ehrnrooth;;nobility;;;Q85990242;i-ModpSX4t69XxAKF7ekgvVg
Gustaf Robert Ehrnrooth;/wiki/Gustaf_Robert_Ehrnrooth;;nobility;;;Q11860812;i-SbX61wokaS67ghtHrcjkgQ
Gustaf Georg Waldemar von Essen;/wiki/Gustaf_Georg_Waldemar_von_Essen;;nobility;;;Q109826726;i-L1KJ3WtZLgoZjfPp7unfjv
Edvard Gustaf af Forselles;/wiki/Edvard_Gustaf_af_Forselles;;nobility;;;Q5737055;i-EgiNvPcaifKheMGDbyyqWE
Pehr Emil af Forselles;/wiki/Pehr_Emil_af_Forselles;;nobility;;;Q106481509;i-GWGMuHZpB7JtXsedCoRVmg
Karl Viktor Hjalmar af Forselles;/wiki/Karl_Viktor_Hjalmar_af_Forselles;;nobility;;;Q102322805;i-2GsZ4BooHWCQvrdPTMX1GL
Theodor Ulrik af Forselles;/wiki/Theodor_Ulrik_af_Forselles;;nobility;;;Q107968780;i-w54hMDMQynKjwXWGH2CGz
Carl Fredrik Forsman;/wiki/Carl_Fredrik_Forsman;;nobility;;;Q63275073;i-QWtmceu5tuL6iNKSbdGPzi
Frans von Frenckell;/wiki/Frans_von_Frenckell;;nobility;;;Q5742752;i-DnR1jYzy4qjog5h4eX5Ap
Johan Carl Emil af Frosterus;/wiki/Johan_Carl_Emil_af_Frosterus;;nobility;;;Q17380300;i-8JRHeBzG9FhLBAfHWFdMKQ
Elis Furuhjelm;/wiki/Elis_Furuhjelm;;nobility;;;Q29419475;i-CN9ba2YkypvRWcT57zJXWv
Enok Hjalmar Furuhjelm;/wiki/Enok_Hjalmar_Furuhjelm;;nobility;;;Q42904345;i-JAJQRTmdwNUqKSNrqbGWKb
Knut Furuhjelm;/wiki/Knut_Furuhjelm;;nobility;;;Q11894421;i-JLhdLsZs2MNDSATAo2JvYL
Bernhard Fredrik Godenhjelm;/wiki/Bernhard_Fredrik_Godenhjelm;;nobility;;;Q11854144;i-6SJ36VSykGCui6DgBkXMAq
Johannes Gripenberg;/wiki/Johannes_Gripenberg;;nobility;;;Q11866688;i-NY2vEoe4HTkpb5bQ9ByBgQ
Carl August Edvard Gripenberg;/wiki/Carl_August_Edvard_Gripenberg;;nobility;;;Q107968781;i-7xojrwYzrjfB1sGMS95KXK
Nils Grotenfelt;/wiki/Nils_Grotenfelt_(maanviljelysneuvos);maanviljelysneuvos;nobility;;;Q2580753;i-8WEAdEX6W6PSz4dVAB2q1x
Karl von Guvenius;/wiki/Karl_von_Guvenius;;nobility;;;Q85995619;i-CCNrmbC6eeG1mBia8WfLFy
Berndt Adolf Grönhagen;/wiki/Berndt_Adolf_Gr%C3%B6nhagen;;nobility;;;;i-YEt1xaoG7yy8dMtmmaDBsM
Alfred Michael von Haartman;/wiki/Alfred_Michael_von_Haartman;;nobility;;;Q107201216;i-DDHcpPqCSSHpgWZ2afLyzG
Fridolf Rafael von Haartman;/wiki/Fridolf_Rafael_von_Haartman;;nobility;;;Q17380426;i-HhpcZwrh13UfQgSjC4pfMf
Victor von Haartman;/wiki/Victor_von_Haartman;;nobility;;;Q5392428;i-3AtCF9sv6EHtjCstTrjHpC
Wilhelm Hackman;/wiki/Wilhelm_Hackman;;nobility;;;Q2782482;i-EQvj9fL5osnqMNoPpVA6wE
Robert Reinhold August Hedenberg;/wiki/Robert_Reinhold_August_Hedenberg;;nobility;;;Q107337678;i-V4C4SLqoHKpdVigS9jN6JV
Lars Teodor von Hellens;/wiki/Lars_Teodor_von_Hellens;varamaamarsalkka;nobility;;;Q3136761;i-73dFa8UGNCPz6EYcxu2835
Carl Johan Wolmar af Heurlin;/wiki/Wolmar_af_Heurlin;;nobility;;;Q107968784;i-JqpXh8xNJT9XiVtd4V9P5F
Eduard Hisinger;/wiki/Eduard_Hisinger;;nobility;;;Q11856576;i-J1rpecNsAtKm6tYwewGWk
Fredrik Wilhelm Hisinger;/wiki/Fredrik_Wilhelm_Hisinger;;nobility;;;Q107968776;i-5F8eYxpSorqm3726pUDx7r
Mauritz Fridolf Hisinger;/wiki/Mauritz_Fridolf_Hisinger;;nobility;;;Q107400164;i-WMa3i1Fida5Xz9rbdPwSCY
Gustaf Alfred af Hällström;/wiki/Gustaf_Alfred_af_H%C3%A4llstr%C3%B6m;;nobility;;;;i-HHaCYxvtqi5749rN5jgDix
Fredrik Idestam;/wiki/Fredrik_Idestam;;nobility;;;Q2271104;i-GvRx6Whoyo7iPDLJ6uwURb
Gustaf Richard Idestam;/wiki/Gustaf_Richard_Idestam;;nobility;;;Q11860814;i-T7obg2BNJjQHgCfqJQDHo3
Bernhard Indrenius;/wiki/Bernhard_Indrenius;;nobility;;;Q4200866;i-Xe1yf2mfG5iEJKnJNPsqPs
Emil Lindsay von Julin;/wiki/Emil_Lindsay_von_Julin;;nobility;;;Q76238419;i-4GaPQPN9o2DtPJqk8V2RRe
Johan Albert Edvard von Julin;/wiki/Johan_Albert_Edvard_von_Julin;;nobility;;;Q5438635;i-RZrdQe9EF8epc2oUiYctkq
Carl Johan Jägerhorn;/wiki/Carl_Johan_J%C3%A4gerhorn;;nobility;;;;i-3yL9ZeppZFT8EE4mKY6xtA
Alexander Järnefelt;/wiki/Alexander_J%C3%A4rnefelt;;nobility;;;;i-9Fj91ko5X9A2V9Yf4tWMNm
Gustaf Johan Järnefelt;/wiki/Gustaf_Johan_J%C3%A4rnefelt;;nobility;;;;i-977pYss6B2QXmArbdaAc9A
Adolf Fredrik Josef von Kothen;/wiki/Adolf_Fredrik_Josef_von_Kothen;;nobility;;;Q103893624;i-62zYc11vmzdw6bHmhWj6xv
Carl Gustav Mortimer von Kraemer;/wiki/Carl_Gustav_Mortimer_von_Kraemer;;nobility;;;Q23039707;i-FxBFM2uzof1KWHDpt4Uswx
Wilhelm Theodor von Kraemer;/wiki/Wilhelm_Theodor_von_Kraemer;;nobility;;;Q17381872;i-DvsnxJr6R8m8r5wknzUSGc
Alexander Wilhelm Lagerborg;/wiki/Alexander_Wilhelm_Lagerborg;;nobility;;;Q107069611;i-VFEu1HLKJix9SRhuJxAViZ
Hjalmar Lagerborg;/wiki/Hjalmar_Lagerborg;;nobility;;;Q5220195;i-474HvpA1ND4LbhnYkvxiwU
Robert Lagerborg;/wiki/Robert_Lagerborg;;nobility;;;Q4357135;i-Am5M117G1VX7yJjQ9Nirc2
Lars Henrik Gustaf Langenskjöld;/wiki/Lars_Henrik_Gustaf_Langenskj%C3%B6ld;;nobility;;;;i-TUXNt96MoMXQnU5GkAysCA
Constantin Linder;/wiki/Constantin_Linder;;nobility;;;Q11855498;i-RBMv4NKJqVbMmhQsYSdbLb
Fridolf Linder;/wiki/Fridolf_Linder;;nobility;;;Q62392285;i-WF8BWGJBsroMfDPtmAkEZt
Carl Robert Mannerheim;/wiki/Carl_Robert_Mannerheim;;nobility;;;Q11855015;i-9fpoHmFM6CjhEHuaVzbMqT
Leo Mechelin;/wiki/Leo_Mechelin;;nobility;;;Q2668824;i-BM1QN3ZJ5FqkktH9JwVhGK
Axel Gustaf Mellin;/wiki/Axel_Gustaf_Mellin_(1843%E2%80%931884);;nobility;;;;i-8R39Rs6JwoiEqL1LjiujJ
Julius Adalbert Joakim von Minkwitz;/wiki/Julius_Adalbert_Joakim_von_Minkwitz;;nobility;;;Q21558186;i-AqV62fLqiqwcHy4Bm1fTdb
Clas Herman Molander;/wiki/Clas_Herman_Molander;;nobility;;;Q5990895;i-39HLCE9yBTZGgTmRXc8MV4
Robert Montgomery;/wiki/Robert_Montgomery;;nobility;;;Q5992268;i-4yJxJNJJ1BwQYoDiqLucKJ
Karl Fredrik Munck;/wiki/Karl_Fredrik_Munck;;nobility;;;Q104143750;i-SU2n35iQoWZU6ahNBi2tN9
Nikolai Adolf Reinhold Munck;/wiki/Nikolai_Adolf_Reinhold_Munck;;nobility;;;Q107978468;i-LZXLoYezcMtCGAhcNkmmmM
Anders Georg Emil Munsterhjelm;/wiki/Anders_Georg_Emil_Munsterhjelm;;nobility;;;Q107978472;i-QSofAA7uWWcxZqxLFXBh9g
Anders Lorenz Munsterhjelm;/wiki/Anders_Lorenz_Munsterhjelm;;nobility;;;Q28720778;i-GB2XZda45FyKVanRwMkJ38
Reinhold Peter Nasacken;/wiki/Reinhold_Peter_Nasacken;;nobility;;;Q102172680;i-XqM7pnUo7aV7Yxy3ZM6vyP
Karl Adolf Nordenskiöld;/wiki/Karl_Adolf_Nordenski%C3%B6ld;;nobility;;;;i-8gBsTMzJRwtbuFPKfppaoz
Nils Karl Nordenskiöld;/wiki/Nils_Karl_Nordenski%C3%B6ld;;nobility;;;;i-HNBK5iuuktDMrLNsc3ftSQ
Nils Otto Nordenskiöld;/wiki/Nils_Otto_Nordenski%C3%B6ld_(valtiop%C3%A4iv%C3%A4mies);valtiopäivämies;nobility;;;;i-MEgwJwDM4mwi6wmXsCMYJx
Johan Mauritz Nordenstam;/wiki/Johan_Mauritz_Nordenstam;;nobility;;;Q3210023;i-VDpx7vFjSL3NsTqo3roC5x
Karl Johan Oskar von Numers;/wiki/Karl_Johan_Oskar_von_Numers;;nobility;;;Q104172926;i-X34gja94d5HVzrAjCKC3Ve
Christian Theodor Oker-Blom;/wiki/Christian_Theodor_Oker-Blom;;nobility;;;Q4332512;i-54SfkVromhfR9VDTNCqXJe
E. G. Palmén;/wiki/E._G._Palm%C3%A9n;;nobility;;;;i-ynpFoT6aL9fCNEXJQNnuy
Johan Philip Palmén;/wiki/Johan_Philip_Palm%C3%A9n;;nobility;;;;i-RmokoW7hqqBTHEKbGg3DNm
Julius Dominicus Pinello;/wiki/Julius_Dominicus_Pinello;;nobility;;;Q107978474;i-Sqa5GC1t2uBEPmCRzkYfks
Fredrik Josef Pipping;/wiki/Fredrik_Josef_Pipping;;nobility;;;Q17383171;i-XXg2bmhEiXiYrETYEK6PnU
Johan Fridolf Pipping;/wiki/Johan_Fridolf_Pipping;;nobility;;;Q104143752;i-5X1QYE5wSq1vbEbT9M6276
Josef Adam Joakim Pippingsköld;/wiki/Josef_Adam_Joakim_Pippingsk%C3%B6ld;;nobility;;;;i-T6mMFVzHVrVXYdjMx43gXd
Lars Knut Prytz;/wiki/Lars_Knut_Prytz;;nobility;;;Q106906821;i-6wx4tZs3L9ZDfftTDUg18n
Fredrik Wilhelm Hugo von Qvanten;/wiki/Fredrik_Wilhelm_Hugo_von_Qvanten;;nobility;;;Q107405255;i-DowNYFPp5EFuyJj5pim8KZ
Arthur Rickhard Ramsay;/wiki/Arthur_Rickhard_Ramsay;;nobility;;;Q58072956;i-Qwef1SgV2CKvjcNDkxWaLb
Georg Edvard Ramsay;/wiki/Georg_Edvard_Ramsay;;nobility;;;Q3101847;i-EyCwcgnc6m1fa5U2bKaFXx
Karl Gotthard Werner von Rehausen;/wiki/Karl_Gotthard_Werner_von_Rehausen;;nobility;;;Q107978476;i-ME6jgSLdkwbzPDF9maty1N
Thiodolf Rein;/wiki/Thiodolf_Rein;;nobility;;;Q6067133;i-Atxa2Kx8Acoj72bWbshGTU
Adolf Theodor Rosenbröijer;/wiki/Adolf_Theodor_Rosenbr%C3%B6ijer;;nobility;;;;i-UQGJ6dJZneUpxkDhyzDuCy
Gustaf Fredrik Rotkirch;/wiki/Gustaf_Fredrik_Rotkirch_(1848%E2%80%931918);;nobility;;;;i-GeJxU77Pyh8PJuj4uFsHY6
Lars August Sackleen;/wiki/Lars_August_Sackleen;;nobility;;;Q106481508;i-EucvstvmVvA33AJNrw2FH5
Fabian Wilhelm von Schantz;/wiki/Fabian_Wilhelm_von_Schantz;;nobility;;;Q108003424;i-KJ7UGZkiLr2SVvK6VAmww7
August Schauman;/wiki/August_Schauman;;nobility;;;Q4357869;i-GsTBuxn4gzdp2YPxq2CF9t
Berndt Otto Schauman;/wiki/Berndt_Otto_Schauman;;nobility;;;Q4350756;i-TpRRxpwrPivaPab2rTZrGQ
Karl Frans Johan Schauman;/wiki/Karl_Frans_Johan_Schauman;;nobility;;;Q107860689;i-F5fPeiDWjze3RMUqb48JRf
Hjalmar Schildt;/wiki/Hjalmar_Schildt;;nobility;;;Q6097531;i-KMybxddpRTDXE79ZmgAnee
Karl Fredrik Sebastian von Schoultz;/wiki/Karl_Fredrik_Sebastian_von_Schoultz;;nobility;;;Q108003420;i-F9jojaLUQpfPMBudiTYBw
Hugo af Schultén;/wiki/Hugo_af_Schult%C3%A9n;;nobility;;;;i-JYnNDW4szXXVGYP1Ve2Bqg
Claes Samuel Segerstråle;/wiki/Claes_Samuel_Segerstr%C3%A5le;;nobility;;;;i-CqTKzpVB1Ea1CPnfyEN8TZ
Carl Silfverhjelm;/wiki/Carl_Silfverhjelm;;nobility;;;Q6175881;i-4RJVSLcF3nMJU7eedc7PSH
Gustaf Johan Silfversvan;/wiki/Gustaf_Johan_Silfversvan;;nobility;;;Q17383887;i-2XhKnDrvwR1osJ5ryzubot
Johan Ludvig Snellman;/wiki/Johan_Ludvig_Snellman;;nobility;;;Q23698923;i-95QdUoEJ7M1gg4Cy6d3QMx
J. V. Snellman;/wiki/J._V._Snellman;;nobility;;;Q127688;i-4X7F9gkd9knr8n7ZKuTEt9
Karl Gustaf Spåre;/wiki/Karl_Gustaf_Sp%C3%A5re;;nobility;;;;i-FxU6UzwNGq6us5QcQFzcHh
Karl Vilhelm Spåre;/wiki/Karl_Vilhelm_Sp%C3%A5re;;nobility;;;;i-9ny5NiSBTsXytTLwVXN882
Knut Robert Karl Walfrid Spåre;/wiki/Knut_Robert_Karl_Walfrid_Sp%C3%A5re;;nobility;;;;i-juGUGYJwp7mX3MQnhUEoq
Henrik Carl Gustaf August Standertskjöld;/wiki/Henrik_Carl_Gustaf_August_Standertskj%C3%B6ld;;nobility;;;;i-2xD73P53y2xgGBX4mgMEoj
Alexis Fredrik Stewen-Steinheil;/wiki/Alexis_Fredrik_Stewen-Steinheil;;nobility;;;Q107797664;i-6fQyo3ybLpsQGfLE4vh9wB
Johan Wilhelm Stjernschantz;/wiki/Johan_Wilhelm_Stjernschantz;;nobility;;;Q108003416;i-Kus6bVi2TaGnJ2PW3eiN7H
Fredrik Stjernvall;/wiki/Fredrik_Stjernvall_(senaattori);senaattori;nobility;;;Q5499534;i-KuRhzNsx46gnkh5bRQzgZF
Magnus Fredrik Tandefelt;/wiki/Magnus_Fredrik_Tandefelt;;nobility;;;Q108067073;i-CHi1dmNTtAJXTkRBi7jcFv
Johan Reinhold Taube;/wiki/Johan_Reinhold_Taube;;nobility;;;Q17384290;i-QcsjR5Y3EcAYrfuf6exqd2
Axel Gabriel Wilhelm Tawaststjerna;/wiki/Axel_Gabriel_Wilhelm_Tawaststjerna;;nobility;;;Q107994313;i-L2dfSVdC9KhQSTQd28TwV2
Fredrik Wilhelm Thesleff;/wiki/Fredrik_Wilhelm_Thesleff;;nobility;;;Q99600914;i-VuLqeb3wtSmZj2UyzG5TGX
Gustaf Tigerstedt;/wiki/Gustaf_Tigerstedt;;nobility;;;Q20253194;i-WDzfUFdb8g6zrgyW2rE1KR
Gösta von Troil;/wiki/G%C3%B6sta_von_Troil;;nobility;;;;i-EkroDQ9EYje8n1rq9iKMkY
